Order_date_SK,orderDate,Year,Quarter,Month,Week,FiscalYear,FiscalQuarter,FiscalMonth,FiscalWeek
58913,2/11/2009,2009,1,2,7,2009,4,11,47
58914,1/20/2009,2009,1,1,4,2009,4,10,44
58915,2/11/2009,2009,1,2,7,2009,4,11,47
58916,1/11/2009,2009,1,1,3,2009,4,10,43
58917,2/5/2009,2009,1,2,6,2009,4,11,46
58918,2/3/2009,2009,1,2,6,2009,4,11,46
58919,7/21/2010,2010,3,7,30,2011,2,4,42
58920,7/21/2010,2010,3,7,30,2011,2,4,42
58921,7/4/2010,2010,3,7,28,2011,2,4,40
58922,7/10/2010,2010,3,7,28,2011,2,4,40
58923,7/10/2010,2010,3,7,28,2011,2,4,40
58924,7/16/2010,2010,3,7,29,2011,2,4,41
58925,7/20/2010,2010,3,7,30,2011,2,4,42
58926,7/20/2010,2010,3,7,30,2011,2,4,42
58927,7/24/2010,2010,3,7,30,2011,2,4,42
58928,7/24/2010,2010,3,7,30,2011,2,4,42
58929,10/21/2009,2009,4,10,43,2010,3,7,55
58930,10/21/2009,2009,4,10,43,2010,3,7,55
58931,10/21/2009,2009,4,10,43,2010,3,7,55
58932,8/9/2007,2007,3,8,32,2008,2,5,44
58933,8/9/2007,2007,3,8,32,2008,2,5,44
58934,10/23/2009,2009,4,10,43,2010,3,7,55
58935,10/23/2009,2009,4,10,43,2010,3,7,55
58936,7/28/2009,2009,3,7,31,2010,2,4,43
58937,7/28/2009,2009,3,7,31,2010,2,4,43
58938,5/8/2005,2005,2,5,20,2006,1,2,32
58939,5/8/2005,2005,2,5,20,2006,1,2,32
58940,5/15/2005,2005,2,5,21,2006,1,2,33
58941,8/4/2009,2009,3,8,32,2010,2,5,44
58942,8/4/2009,2009,3,8,32,2010,2,5,44
58943,8/11/2009,2009,3,8,33,2010,2,5,45
58944,4/26/2005,2005,2,4,18,2006,1,1,30
58945,4/26/2005,2005,2,4,18,2006,1,1,30
58946,8/24/2009,2009,3,8,35,2010,2,5,47
58947,8/24/2009,2009,3,8,35,2010,2,5,47
58948,8/24/2009,2009,3,8,35,2010,2,5,47
58949,8/16/2009,2009,3,8,34,2010,2,5,46
58950,8/6/2009,2009,3,8,32,2010,2,5,44
58951,8/6/2009,2009,3,8,32,2010,2,5,44
58952,5/4/2005,2005,2,5,19,2006,1,2,31
58953,6/15/2009,2009,2,6,25,2010,1,3,37
58954,12/20/2009,2009,4,12,52,2010,3,9,64
58955,12/8/2009,2009,4,12,50,2010,3,9,62
58956,6/13/2009,2009,2,6,24,2010,1,3,36
58957,12/24/2005,2005,4,12,52,2006,3,9,64
58958,12/15/2005,2005,4,12,51,2006,3,9,63
58959,12/15/2005,2005,4,12,51,2006,3,9,63
58960,6/8/2008,2008,2,6,24,2009,1,3,36
58961,12/2/2005,2005,4,12,49,2006,3,9,61
58962,12/2/2005,2005,4,12,49,2006,3,9,61
58963,12/2/2005,2005,4,12,49,2006,3,9,61
58964,12/12/2005,2005,4,12,51,2006,3,9,63
58965,1/3/2006,2006,1,1,1,2006,4,10,41
58966,12/20/2005,2005,4,12,52,2006,3,9,64
58967,12/20/2005,2005,4,12,52,2006,3,9,64
58968,12/19/2005,2005,4,12,52,2006,3,9,64
58969,12/25/2005,2005,4,12,53,2006,3,9,65
58970,2/21/2010,2010,1,2,9,2010,4,11,49
58971,2/18/2010,2010,1,2,8,2010,4,11,48
58972,3/10/2010,2010,1,3,11,2010,4,12,51
58973,3/10/2010,2010,1,3,11,2010,4,12,51
58974,2/12/2010,2010,1,2,7,2010,4,11,47
58975,10/3/2005,2005,4,10,41,2006,3,7,53
58976,10/3/2005,2005,4,10,41,2006,3,7,53
58977,9/27/2005,2005,3,9,40,2006,2,6,52
58978,9/24/2005,2005,3,9,39,2006,2,6,51
58979,9/13/2005,2005,3,9,38,2006,2,6,50
58980,3/14/2010,2010,1,3,12,2010,4,12,24
58981,3/18/2010,2010,1,3,12,2010,4,12,24
58982,4/5/2009,2009,2,4,15,2010,1,1,27
58983,10/9/2005,2005,4,10,42,2006,3,7,54
58984,10/9/2005,2005,4,10,42,2006,3,7,54
58985,9/19/2005,2005,3,9,39,2006,2,6,51
58986,9/19/2005,2005,3,9,39,2006,2,6,51
58987,5/22/2008,2008,2,5,21,2009,1,2,33
58988,5/22/2008,2008,2,5,21,2009,1,2,33
58989,4/4/2006,2006,2,4,14,2007,1,1,26
58990,4/4/2006,2006,2,4,14,2007,1,1,26
58991,4/15/2009,2009,2,4,16,2010,1,1,28
58992,12/19/2005,2005,4,12,52,2006,3,9,64
58993,3/11/2009,2009,1,3,11,2009,4,12,51
58994,3/11/2009,2009,1,3,11,2009,4,12,51
58995,5/16/2010,2010,2,5,21,2011,1,2,33
58996,5/16/2010,2010,2,5,21,2011,1,2,33
58997,5/7/2008,2008,2,5,19,2009,1,2,31
58998,5/9/2010,2010,2,5,20,2011,1,2,32
58999,5/19/2010,2010,2,5,21,2011,1,2,33
59000,5/6/2010,2010,2,5,19,2011,1,2,31
59001,5/6/2010,2010,2,5,19,2011,1,2,31
59002,5/6/2010,2010,2,5,19,2011,1,2,31
59003,5/27/2010,2010,2,5,22,2011,1,2,34
59004,5/19/2010,2010,2,5,21,2011,1,2,33
59005,5/19/2010,2010,2,5,21,2011,1,2,33
59006,4/25/2010,2010,2,4,18,2011,1,1,30
59007,5/3/2010,2010,2,5,19,2011,1,2,31
59008,4/27/2010,2010,2,4,18,2011,1,1,30
59009,4/27/2010,2010,2,4,18,2011,1,1,30
59010,4/27/2010,2010,2,4,18,2011,1,1,30
59011,3/28/2010,2010,1,3,14,2010,4,12,26
59012,3/28/2010,2010,1,3,14,2010,4,12,26
59013,6/5/2010,2010,2,6,23,2011,1,3,35
59014,3/25/2006,2006,1,3,12,2006,4,12,24
59015,3/25/2006,2006,1,3,12,2006,4,12,24
59016,1/17/2005,2005,1,1,4,2005,4,10,44
59017,3/10/2006,2006,1,3,10,2006,4,12,50
59018,3/10/2006,2006,1,3,10,2006,4,12,50
59019,3/10/2006,2006,1,3,10,2006,4,12,50
59020,6/6/2010,2010,2,6,24,2011,1,3,36
59021,6/6/2010,2010,2,6,24,2011,1,3,36
59022,6/6/2010,2010,2,6,24,2011,1,3,36
59023,6/6/2010,2010,2,6,24,2011,1,3,36
59024,3/26/2007,2007,1,3,13,2007,4,12,25
59025,3/26/2007,2007,1,3,13,2007,4,12,25
59026,2/26/2006,2006,1,2,9,2006,4,11,49
59027,3/8/2006,2006,1,3,10,2006,4,12,50
59028,7/21/2010,2010,3,7,30,2011,2,4,42
59029,8/16/2008,2008,3,8,33,2009,2,5,45
59030,8/16/2008,2008,3,8,33,2009,2,5,45
59031,7/28/2009,2009,3,7,31,2010,2,4,43
59032,8/1/2006,2006,3,8,31,2007,2,5,43
59033,7/13/2009,2009,3,7,29,2010,2,4,41
59034,7/13/2009,2009,3,7,29,2010,2,4,41
59035,7/13/2009,2009,3,7,29,2010,2,4,41
59036,7/13/2009,2009,3,7,29,2010,2,4,41
59037,1/23/2006,2006,1,1,4,2006,4,10,44
59038,1/23/2006,2006,1,1,4,2006,4,10,44
59039,10/13/2008,2008,4,10,42,2009,3,7,54
59040,7/31/2006,2006,3,7,31,2007,2,4,43
59041,7/31/2006,2006,3,7,31,2007,2,4,43
59042,1/14/2006,2006,1,1,2,2006,4,10,42
59043,8/18/2006,2006,3,8,33,2007,2,5,45
59044,8/6/2006,2006,3,8,32,2007,2,5,44
59045,8/6/2006,2006,3,8,32,2007,2,5,44
59046,8/16/2005,2005,3,8,34,2006,2,5,46
59047,8/16/2005,2005,3,8,34,2006,2,5,46
59048,8/16/2005,2005,3,8,34,2006,2,5,46
59049,2/14/2006,2006,1,2,7,2006,4,11,47
59050,2/9/2006,2006,1,2,6,2006,4,11,46
59051,7/10/2009,2009,3,7,28,2010,2,4,40
59052,7/10/2009,2009,3,7,28,2010,2,4,40
59053,7/10/2009,2009,3,7,28,2010,2,4,40
59054,7/10/2009,2009,3,7,28,2010,2,4,40
59055,2/4/2006,2006,1,2,5,2006,4,11,45
59056,2/4/2006,2006,1,2,5,2006,4,11,45
59057,8/3/2009,2009,3,8,32,2010,2,5,44
59058,11/28/2008,2008,4,11,48,2009,3,8,60
59059,11/28/2008,2008,4,11,48,2009,3,8,60
59060,12/24/2008,2008,4,12,52,2009,3,9,64
59061,12/24/2008,2008,4,12,52,2009,3,9,64
59062,11/7/2006,2006,4,11,45,2007,3,8,57
59063,12/18/2008,2008,4,12,51,2009,3,9,63
59064,12/18/2008,2008,4,12,51,2009,3,9,63
59065,3/11/2010,2010,1,3,11,2010,4,12,51
59066,3/11/2010,2010,1,3,11,2010,4,12,51
59067,10/24/2006,2006,4,10,43,2007,3,7,55
59068,10/24/2006,2006,4,10,43,2007,3,7,55
59069,10/24/2006,2006,4,10,43,2007,3,7,55
59070,12/3/2008,2008,4,12,49,2009,3,9,61
59071,12/3/2008,2008,4,12,49,2009,3,9,61
59072,12/3/2008,2008,4,12,49,2009,3,9,61
59073,12/16/2009,2009,4,12,51,2010,3,9,63
59074,12/16/2009,2009,4,12,51,2010,3,9,63
59075,10/11/2006,2006,4,10,41,2007,3,7,53
59076,3/6/2007,2007,1,3,10,2007,4,12,50
59077,3/6/2007,2007,1,3,10,2007,4,12,50
59078,12/15/2008,2008,4,12,51,2009,3,9,63
59079,12/15/2008,2008,4,12,51,2009,3,9,63
59080,12/15/2008,2008,4,12,51,2009,3,9,63
59081,12/14/2008,2008,4,12,51,2009,3,9,63
59082,8/21/2009,2009,3,8,34,2010,2,5,46
59083,8/21/2009,2009,3,8,34,2010,2,5,46
59084,8/13/2009,2009,3,8,33,2010,2,5,45
59085,8/13/2009,2009,3,8,33,2010,2,5,45
59086,3/4/2010,2010,1,3,10,2010,4,12,50
59087,9/9/2009,2009,3,9,37,2010,2,6,49
59088,8/31/2009,2009,3,8,36,2010,2,5,48
59089,10/23/2006,2006,4,10,43,2007,3,7,55
59090,4/3/2010,2010,2,4,14,2011,1,1,26
59091,4/3/2010,2010,2,4,14,2011,1,1,26
59092,4/3/2010,2010,2,4,14,2011,1,1,26
59093,4/3/2010,2010,2,4,14,2011,1,1,26
59094,7/9/2006,2006,3,7,28,2007,2,4,40
59095,6/27/2006,2006,2,6,26,2007,1,3,38
59096,6/27/2006,2006,2,6,26,2007,1,3,38
59097,3/18/2010,2010,1,3,12,2010,4,12,24
59098,3/9/2010,2010,1,3,11,2010,4,12,51
59099,9/13/2010,2010,3,9,38,2011,2,6,50
59100,8/7/2008,2008,3,8,32,2009,2,5,44
59101,7/26/2008,2008,3,7,30,2009,2,4,42
59102,5/13/2010,2010,2,5,20,2011,1,2,32
59103,9/16/2005,2005,3,9,38,2006,2,6,50
59104,9/16/2005,2005,3,9,38,2006,2,6,50
59105,7/7/2008,2008,3,7,28,2009,2,4,40
59106,2/17/2007,2007,1,2,7,2007,4,11,47
59107,2/17/2007,2007,1,2,7,2007,4,11,47
59108,7/17/2006,2006,3,7,29,2007,2,4,41
59109,7/17/2006,2006,3,7,29,2007,2,4,41
59110,11/9/2006,2006,4,11,45,2007,3,8,57
59111,7/31/2008,2008,3,7,31,2009,2,4,43
59112,7/31/2008,2008,3,7,31,2009,2,4,43
59113,7/31/2008,2008,3,7,31,2009,2,4,43
59114,7/10/2008,2008,3,7,28,2009,2,4,40
59115,7/10/2008,2008,3,7,28,2009,2,4,40
59116,7/10/2008,2008,3,7,28,2009,2,4,40
59117,8/2/2008,2008,3,8,31,2009,2,5,43
59118,8/2/2008,2008,3,8,31,2009,2,5,43
59119,7/25/2006,2006,3,7,30,2007,2,4,42
59120,12/31/2008,2008,4,12,1,2009,3,9,41
59121,12/31/2008,2008,4,12,1,2009,3,9,41
59122,8/2/2006,2006,3,8,31,2007,2,5,43
59123,7/29/2006,2006,3,7,30,2007,2,4,42
59124,7/29/2006,2006,3,7,30,2007,2,4,42
59125,8/15/2006,2006,3,8,33,2007,2,5,45
59126,8/2/2006,2006,3,8,31,2007,2,5,43
59127,2/11/2009,2009,1,2,7,2009,4,11,47
59128,2/11/2009,2009,1,2,7,2009,4,11,47
59129,9/22/2009,2009,3,9,39,2010,2,6,51
59130,9/23/2009,2009,3,9,39,2010,2,6,51
59131,10/4/2009,2009,4,10,41,2010,3,7,53
59132,10/4/2009,2009,4,10,41,2010,3,7,53
59133,9/24/2009,2009,3,9,39,2010,2,6,51
59134,9/24/2009,2009,3,9,39,2010,2,6,51
59135,8/10/2006,2006,3,8,32,2007,2,5,44
59136,8/10/2006,2006,3,8,32,2007,2,5,44
59137,10/15/2009,2009,4,10,42,2010,3,7,54
59138,10/13/2009,2009,4,10,42,2010,3,7,54
59139,10/13/2009,2009,4,10,42,2010,3,7,54
59140,10/13/2009,2009,4,10,42,2010,3,7,54
59141,6/28/2006,2006,2,6,26,2007,1,3,38
59142,10/23/2010,2010,4,10,43,2011,3,7,55
59143,10/18/2010,2010,4,10,43,2011,3,7,55
59144,9/27/2010,2010,3,9,40,2011,2,6,52
59145,9/28/2010,2010,3,9,40,2011,2,6,52
59146,9/28/2010,2010,3,9,40,2011,2,6,52
59147,6/17/2006,2006,2,6,24,2007,1,3,36
59148,7/2/2008,2008,3,7,27,2009,2,4,39
59149,7/20/2008,2008,3,7,30,2009,2,4,42
59150,7/20/2008,2008,3,7,30,2009,2,4,42
59151,9/28/2005,2005,3,9,40,2006,2,6,52
59152,7/2/2008,2008,3,7,27,2009,2,4,39
59153,7/2/2008,2008,3,7,27,2009,2,4,39
59154,7/7/2008,2008,3,7,28,2009,2,4,40
59155,7/7/2008,2008,3,7,28,2009,2,4,40
59156,6/25/2008,2008,2,6,26,2009,1,3,38
59157,6/25/2008,2008,2,6,26,2009,1,3,38
59158,6/25/2008,2008,2,6,26,2009,1,3,38
59159,6/28/2008,2008,2,6,26,2009,1,3,38
59160,3/2/2005,2005,1,3,10,2005,4,12,50
59161,3/1/2005,2005,1,3,10,2005,4,12,50
59162,2/12/2005,2005,1,2,7,2005,4,11,47
59163,12/28/2008,2008,4,12,1,2009,3,9,41
59164,12/28/2008,2008,4,12,1,2009,3,9,41
59165,1/8/2010,2010,1,1,2,2010,4,10,42
59166,1/9/2010,2010,1,1,2,2010,4,10,42
59167,1/16/2010,2010,1,1,3,2010,4,10,43
59168,1/4/2010,2010,1,1,2,2010,4,10,42
59169,1/4/2010,2010,1,1,2,2010,4,10,42
59170,2/7/2005,2005,1,2,7,2005,4,11,47
59171,3/1/2005,2005,1,3,10,2005,4,12,50
59172,11/27/2008,2008,4,11,48,2009,3,8,60
59173,11/21/2008,2008,4,11,47,2009,3,8,59
59174,1/17/2010,2010,1,1,4,2010,4,10,44
59175,1/17/2010,2010,1,1,4,2010,4,10,44
59176,1/13/2010,2010,1,1,3,2010,4,10,43
59177,1/13/2010,2010,1,1,3,2010,4,10,43
59178,5/2/2008,2008,2,5,18,2009,1,2,30
59179,5/2/2008,2008,2,5,18,2009,1,2,30
59180,2/4/2009,2009,1,2,6,2009,4,11,46
59181,1/20/2009,2009,1,1,4,2009,4,10,44
59182,1/20/2009,2009,1,1,4,2009,4,10,44
59183,1/29/2009,2009,1,1,5,2009,4,10,45
59184,1/25/2009,2009,1,1,5,2009,4,10,45
59185,1/25/2009,2009,1,1,5,2009,4,10,45
59186,2/5/2009,2009,1,2,6,2009,4,11,46
59187,8/8/2006,2006,3,8,32,2007,2,5,44
59188,8/8/2006,2006,3,8,32,2007,2,5,44
59189,8/21/2007,2007,3,8,34,2008,2,5,46
59190,8/21/2007,2007,3,8,34,2008,2,5,46
59191,8/2/2007,2007,3,8,31,2008,2,5,43
59192,8/2/2007,2007,3,8,31,2008,2,5,43
59193,3/19/2009,2009,1,3,12,2009,4,12,24
59194,3/19/2009,2009,1,3,12,2009,4,12,24
59195,3/19/2009,2009,1,3,12,2009,4,12,24
59196,3/15/2009,2009,1,3,12,2009,4,12,24
59197,3/15/2009,2009,1,3,12,2009,4,12,24
59198,3/15/2009,2009,1,3,12,2009,4,12,24
59199,2/21/2009,2009,1,2,8,2009,4,11,48
59200,2/27/2009,2009,1,2,9,2009,4,11,49
59201,2/27/2009,2009,1,2,9,2009,4,11,49
59202,3/7/2009,2009,1,3,10,2009,4,12,50
59203,11/30/2005,2005,4,11,49,2006,3,8,61
59204,11/30/2005,2005,4,11,49,2006,3,8,61
59205,11/30/2005,2005,4,11,49,2006,3,8,61
59206,11/30/2005,2005,4,11,49,2006,3,8,61
59207,11/30/2005,2005,4,11,49,2006,3,8,61
59208,3/5/2006,2006,1,3,10,2006,4,12,50
59209,2/27/2006,2006,1,2,9,2006,4,11,49
59210,2/27/2006,2006,1,2,9,2006,4,11,49
59211,8/14/2007,2007,3,8,33,2008,2,5,45
59212,8/14/2007,2007,3,8,33,2008,2,5,45
59213,8/14/2007,2007,3,8,33,2008,2,5,45
59214,8/14/2007,2007,3,8,33,2008,2,5,45
59215,3/4/2006,2006,1,3,9,2006,4,12,49
59216,3/7/2006,2006,1,3,10,2006,4,12,50
59217,2/8/2006,2006,1,2,6,2006,4,11,46
59218,2/18/2006,2006,1,2,7,2006,4,11,47
59219,2/18/2006,2006,1,2,7,2006,4,11,47
59220,2/18/2006,2006,1,2,7,2006,4,11,47
59221,5/22/2007,2007,2,5,21,2008,1,2,33
59222,3/5/2006,2006,1,3,10,2006,4,12,50
59223,2/15/2006,2006,1,2,7,2006,4,11,47
59224,2/19/2006,2006,1,2,8,2006,4,11,48
59225,12/20/2007,2007,4,12,51,2008,3,9,63
59226,12/30/2007,2007,4,12,1,2008,3,9,41
59227,12/30/2007,2007,4,12,1,2008,3,9,41
59228,1/3/2008,2008,1,1,1,2008,4,10,41
59229,10/15/2009,2009,4,10,42,2010,3,7,54
59230,12/27/2007,2007,4,12,52,2008,3,9,64
59231,1/31/2010,2010,1,1,6,2010,4,10,46
59232,10/30/2009,2009,4,10,44,2010,3,7,56
59233,10/30/2009,2009,4,10,44,2010,3,7,56
59234,11/2/2009,2009,4,11,45,2010,3,8,57
59235,10/9/2009,2009,4,10,41,2010,3,7,53
59236,10/9/2009,2009,4,10,41,2010,3,7,53
59237,10/9/2009,2009,4,10,41,2010,3,7,53
59238,2/4/2010,2010,1,2,6,2010,4,11,46
59239,12/22/2007,2007,4,12,51,2008,3,9,63
59240,12/22/2007,2007,4,12,51,2008,3,9,63
59241,12/22/2007,2007,4,12,51,2008,3,9,63
59242,12/22/2007,2007,4,12,51,2008,3,9,63
59243,12/22/2007,2007,4,12,51,2008,3,9,63
59244,12/22/2007,2007,4,12,51,2008,3,9,63
59245,10/17/2009,2009,4,10,42,2010,3,7,54
59246,6/27/2005,2005,2,6,27,2006,1,3,39
59247,6/13/2005,2005,2,6,25,2006,1,3,37
59248,7/5/2005,2005,3,7,28,2006,2,4,40
59249,6/18/2005,2005,2,6,25,2006,1,3,37
59250,6/18/2005,2005,2,6,25,2006,1,3,37
59251,11/14/2008,2008,4,11,46,2009,3,8,58
59252,6/6/2005,2005,2,6,24,2006,1,3,36
59253,6/6/2005,2005,2,6,24,2006,1,3,36
59254,6/5/2005,2005,2,6,24,2006,1,3,36
59255,6/5/2005,2005,2,6,24,2006,1,3,36
59256,6/5/2005,2005,2,6,24,2006,1,3,36
59257,6/12/2005,2005,2,6,25,2006,1,3,37
59258,2/7/2010,2010,1,2,7,2010,4,11,47
59259,12/7/2009,2009,4,12,50,2010,3,9,62
59260,12/7/2009,2009,4,12,50,2010,3,9,62
59261,10/19/2008,2008,4,10,43,2009,3,7,55
59262,2/5/2010,2010,1,2,6,2010,4,11,46
59263,12/23/2009,2009,4,12,52,2010,3,9,64
59264,12/3/2009,2009,4,12,49,2010,3,9,61
59265,12/3/2009,2009,4,12,49,2010,3,9,61
59266,11/30/2009,2009,4,11,49,2010,3,8,61
59267,2/20/2010,2010,1,2,8,2010,4,11,48
59268,12/5/2009,2009,4,12,49,2010,3,9,61
59269,12/5/2009,2009,4,12,49,2010,3,9,61
59270,12/22/2009,2009,4,12,52,2010,3,9,64
59271,12/1/2005,2005,4,12,49,2006,3,9,61
59272,12/1/2005,2005,4,12,49,2006,3,9,61
59273,12/1/2005,2005,4,12,49,2006,3,9,61
59274,11/10/2007,2007,4,11,45,2008,3,8,57
59275,5/26/2010,2010,2,5,22,2011,1,2,34
59276,5/26/2010,2010,2,5,22,2011,1,2,34
59277,8/13/2005,2005,3,8,33,2006,2,5,45
59278,6/2/2010,2010,2,6,23,2011,1,3,35
59279,5/10/2010,2010,2,5,20,2011,1,2,32
59280,5/30/2010,2010,2,5,23,2011,1,2,35
59281,4/1/2006,2006,2,4,13,2007,1,1,25
59282,2/11/2009,2009,1,2,7,2009,4,11,47
59283,2/11/2009,2009,1,2,7,2009,4,11,47
59284,2/11/2009,2009,1,2,7,2009,4,11,47
59285,2/8/2009,2009,1,2,7,2009,4,11,47
59286,2/8/2009,2009,1,2,7,2009,4,11,47
59287,1/28/2009,2009,1,1,5,2009,4,10,45
59288,3/21/2006,2006,1,3,12,2006,4,12,24
59289,3/21/2006,2006,1,3,12,2006,4,12,24
59290,3/23/2006,2006,1,3,12,2006,4,12,24
59291,4/1/2006,2006,2,4,13,2007,1,1,25
59292,7/7/2009,2009,3,7,28,2010,2,4,40
59293,5/22/2007,2007,2,5,21,2008,1,2,33
59294,5/23/2007,2007,2,5,21,2008,1,2,33
59295,4/29/2007,2007,2,4,18,2008,1,1,30
59296,7/22/2009,2009,3,7,30,2010,2,4,42
59297,7/22/2009,2009,3,7,30,2010,2,4,42
59298,7/22/2009,2009,3,7,30,2010,2,4,42
59299,7/22/2009,2009,3,7,30,2010,2,4,42
59300,5/14/2007,2007,2,5,20,2008,1,2,32
59301,5/14/2007,2007,2,5,20,2008,1,2,32
59302,1/12/2007,2007,1,1,2,2007,4,10,42
59303,1/31/2007,2007,1,1,5,2007,4,10,45
59304,1/31/2007,2007,1,1,5,2007,4,10,45
59305,1/31/2007,2007,1,1,5,2007,4,10,45
59306,2/13/2007,2007,1,2,7,2007,4,11,47
59307,2/13/2007,2007,1,2,7,2007,4,11,47
59308,2/13/2007,2007,1,2,7,2007,4,11,47
59309,1/26/2007,2007,1,1,4,2007,4,10,44
59310,1/31/2007,2007,1,1,5,2007,4,10,45
59311,1/18/2007,2007,1,1,3,2007,4,10,43
59312,6/3/2009,2009,2,6,23,2010,1,3,35
59313,5/21/2009,2009,2,5,21,2010,1,2,33
59314,5/21/2009,2009,2,5,21,2010,1,2,33
59315,5/30/2009,2009,2,5,22,2010,1,2,34
59316,5/30/2009,2009,2,5,22,2010,1,2,34
59317,5/30/2009,2009,2,5,22,2010,1,2,34
59318,6/2/2009,2009,2,6,23,2010,1,3,35
59319,6/2/2009,2009,2,6,23,2010,1,3,35
59320,6/9/2009,2009,2,6,24,2010,1,3,36
59321,5/24/2009,2009,2,5,22,2010,1,2,34
59322,3/31/2007,2007,1,3,13,2007,4,12,25
59323,6/11/2009,2009,2,6,24,2010,1,3,36
59324,5/18/2008,2008,2,5,21,2009,1,2,33
59325,5/4/2008,2008,2,5,19,2009,1,2,31
59326,5/4/2008,2008,2,5,19,2009,1,2,31
59327,5/4/2008,2008,2,5,19,2009,1,2,31
59328,5/14/2008,2008,2,5,20,2009,1,2,32
59329,5/16/2008,2008,2,5,20,2009,1,2,32
59330,5/16/2008,2008,2,5,20,2009,1,2,32
59331,2/23/2006,2006,1,2,8,2006,4,11,48
59332,2/23/2006,2006,1,2,8,2006,4,11,48
59333,3/3/2006,2006,1,3,9,2006,4,12,49
59334,3/14/2006,2006,1,3,11,2006,4,12,51
59335,3/4/2006,2006,1,3,9,2006,4,12,49
59336,3/9/2006,2006,1,3,10,2006,4,12,50
59337,3/12/2006,2006,1,3,11,2006,4,12,51
59338,2/14/2006,2006,1,2,7,2006,4,11,47
59339,2/16/2006,2006,1,2,7,2006,4,11,47
59340,2/16/2006,2006,1,2,7,2006,4,11,47
59341,2/26/2006,2006,1,2,9,2006,4,11,49
59342,2/26/2006,2006,1,2,9,2006,4,11,49
59343,2/27/2006,2006,1,2,9,2006,4,11,49
59344,4/21/2007,2007,2,4,16,2008,1,1,28
59345,4/11/2010,2010,2,4,16,2011,1,1,28
59346,3/30/2007,2007,1,3,13,2007,4,12,25
59347,3/30/2007,2007,1,3,13,2007,4,12,25
59348,3/30/2007,2007,1,3,13,2007,4,12,25
59349,3/31/2007,2007,1,3,13,2007,4,12,25
59350,3/31/2007,2007,1,3,13,2007,4,12,25
59351,9/6/2010,2010,3,9,37,2011,2,6,49
59352,4/5/2007,2007,2,4,14,2008,1,1,26
59353,4/15/2007,2007,2,4,16,2008,1,1,28
59354,3/31/2007,2007,1,3,13,2007,4,12,25
59355,3/31/2007,2007,1,3,13,2007,4,12,25
59356,6/26/2005,2005,2,6,27,2006,1,3,39
59357,6/26/2005,2005,2,6,27,2006,1,3,39
59358,7/1/2005,2005,3,7,27,2006,2,4,39
59359,6/25/2005,2005,2,6,26,2006,1,3,38
59360,6/10/2005,2005,2,6,24,2006,1,3,36
59361,6/19/2005,2005,2,6,26,2006,1,3,38
59362,6/10/2010,2010,2,6,24,2011,1,3,36
59363,5/28/2010,2010,2,5,22,2011,1,2,34
59364,6/6/2010,2010,2,6,24,2011,1,3,36
59365,6/6/2010,2010,2,6,24,2011,1,3,36
59366,6/9/2010,2010,2,6,24,2011,1,3,36
59367,6/17/2010,2010,2,6,25,2011,1,3,37
59368,6/12/2010,2010,2,6,24,2011,1,3,36
59369,6/1/2010,2010,2,6,23,2011,1,3,35
59370,6/1/2010,2010,2,6,23,2011,1,3,35
59371,6/1/2010,2010,2,6,23,2011,1,3,35
59372,5/23/2010,2010,2,5,22,2011,1,2,34
59373,5/23/2010,2010,2,5,22,2011,1,2,34
59374,11/15/2009,2009,4,11,47,2010,3,8,59
59375,11/15/2009,2009,4,11,47,2010,3,8,59
59376,2/21/2010,2010,1,2,9,2010,4,11,49
59377,3/8/2010,2010,1,3,11,2010,4,12,51
59378,3/8/2010,2010,1,3,11,2010,4,12,51
59379,2/5/2010,2010,1,2,6,2010,4,11,46
59380,10/27/2009,2009,4,10,44,2010,3,7,56
59381,10/27/2009,2009,4,10,44,2010,3,7,56
59382,2/23/2010,2010,1,2,9,2010,4,11,49
59383,2/23/2010,2010,1,2,9,2010,4,11,49
59384,10/31/2009,2009,4,10,44,2010,3,7,56
59385,3/1/2010,2010,1,3,10,2010,4,12,50
59386,3/1/2010,2010,1,3,10,2010,4,12,50
59387,3/1/2010,2010,1,3,10,2010,4,12,50
59388,3/3/2010,2010,1,3,10,2010,4,12,50
59389,3/3/2010,2010,1,3,10,2010,4,12,50
59390,10/26/2009,2009,4,10,44,2010,3,7,56
59391,2/6/2010,2010,1,2,6,2010,4,11,46
59392,6/20/2008,2008,2,6,25,2009,1,3,37
59393,7/31/2010,2010,3,7,31,2011,2,4,43
59394,7/31/2010,2010,3,7,31,2011,2,4,43
59395,6/22/2008,2008,2,6,26,2009,1,3,38
59396,6/22/2008,2008,2,6,26,2009,1,3,38
59397,6/28/2008,2008,2,6,26,2009,1,3,38
59398,7/18/2008,2008,3,7,29,2009,2,4,41
59399,7/18/2008,2008,3,7,29,2009,2,4,41
59400,7/18/2008,2008,3,7,29,2009,2,4,41
59401,1/30/2009,2009,1,1,5,2009,4,10,45
59402,1/20/2009,2009,1,1,4,2009,4,10,44
59403,1/22/2010,2010,1,1,4,2010,4,10,44
59404,1/16/2009,2009,1,1,3,2009,4,10,43
59405,1/16/2009,2009,1,1,3,2009,4,10,43
59406,1/19/2010,2010,1,1,4,2010,4,10,44
59407,1/28/2010,2010,1,1,5,2010,4,10,45
59408,1/17/2010,2010,1,1,4,2010,4,10,44
59409,1/27/2010,2010,1,1,5,2010,4,10,45
